Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Unnamed: 15,Unnamed: 16
2023-06-13,S003,P0001,Clothing,North,114,10,169,5.69,69.1,20,Cloudy,1,71.89,Autumn,,
2023-06-13,S003,P0002,Clothing,West,441,229,155,245.49,56.31,10,Sunny,1,58.66,Winter,,
2023-06-13,S003,P0003,Clothing,West,421,133,40,129.86,82.63,15,Sunny,0,77.82,Summer,,
2023-06-13,S003,P0004,Furniture,East,338,209,32,209.05,60.91,0,Snowy,0,63.3,Winter,,
2023-06-13,S003,P0005,Furniture,East,60,27,59,31.17,94.0,15,Rainy,0,94.28,Summer,,
2023-06-13,S003,P0006,Groceries,East,211,26,90,38.03,40.46,5,Snowy,1,43.14,Autumn,,
2023-06-13,S003,P0007,Furniture,South,416,214,31,218.79,87.08,20,Sunny,0,89.5,Summer,,
2023-06-13,S003,P0008,Clothing,East,357,217,55,225.81,96.04,15,Cloudy,0,99.26,Autumn,,
2023-06-13,S003,P0009,Groceries,West,480,38,182,29.17,19.0,20,Cloudy,1,16.39,Winter,,
2023-06-13,S003,P0010,Clothing,West,188,11,45,10.03,22.79,0,Rainy,0,23.02,Spring,,
2023-06-13,S003,P0011,Electronics,East,250,160,181,176.74,76.35,20,Rainy,0,79.85,Winter,,
2023-06-13,S003,P0012,Groceries,South,357,51,156,58.05,44.44,15,Rainy,1,47.13,Winter,,
2023-06-13,S003,P0013,Groceries,North,442,191,34,189.19,35.91,0,Snowy,0,36.87,Summer,,
2023-06-13,S003,P0014,Groceries,South,301,129,59,129.49,34.01,10,Sunny,1,32.59,Autumn,,
2023-06-13,S003,P0015,Electronics,East,389,64,74,63.84,34.57,15,Cloudy,1,31.34,Winter,,
2023-06-13,S003,P0016,Clothing,West,327,37,65,31.78,61.72,15,Cloudy,1,60.65,Winter,,
2023-06-13,S003,P0017,Electronics,South,392,85,31,104.12,85.25,10,Cloudy,1,84.15,Winter,,
2023-06-13,S003,P0018,Electronics,East,340,131,128,135.24,57.89,15,Sunny,1,59.17,Spring,,
2023-06-13,S003,P0019,Furniture,North,472,270,99,281.38,28.2,10,Sunny,1,23.57,Winter,,
2023-06-13,S003,P0020,Groceries,South,280,223,140,228.0,85.25,20,Sunny,0,85.28,Summer,,
2023-06-13,S004,P0001,Toys,East,256,227,197,232.61,25.44,20,Rainy,0,26.44,Summer,,
2023-06-13,S004,P0002,Clothing,West,499,314,53,313.31,19.19,0,Rainy,0,21.8,Summer,,
2023-06-13,S004,P0003,Clothing,East,296,257,30,259.17,41.38,20,Cloudy,1,44.71,Summer,,
2023-06-13,S004,P0004,Electronics,South,232,207,173,208.98,64.54,20,Snowy,0,64.94,Spring,,
2023-06-13,S004,P0005,Furniture,East,428,152,155,148.15,54.24,20,Snowy,1,53.94,Autumn,,
2023-06-13,S004,P0006,Furniture,East,65,28,24,20.87,78.02,10,Cloudy,1,75.9,Autumn,,
2023-06-13,S004,P0007,Groceries,North,172,145,100,155.57,12.6,0,Rainy,0,12.65,Summer,,
2023-06-13,S004,P0008,Furniture,North,495,208,199,224.27,43.11,0,Cloudy,0,46.63,Winter,,
2023-06-13,S004,P0009,Electronics,West,173,96,185,103.34,85.01,15,Cloudy,0,89.55,Summer,,
2023-06-13,S004,P0010,Furniture,South,496,168,92,187.23,35.23,10,Cloudy,0,30.64,Spring,,
2023-06-13,S004,P0011,Groceries,South,260,122,79,122.31,66.19,20,Rainy,0,61.78,Spring,,
2023-06-13,S004,P0012,Electronics,South,83,71,89,69.64,25.35,15,Sunny,0,25.56,Spring,,
2023-06-13,S004,P0013,Furniture,West,78,67,118,74.11,17.18,15,Sunny,0,17.61,Summer,,
2023-06-13,S004,P0014,Toys,East,326,163,189,162.97,91.76,10,Sunny,1,87.27,Autumn,,
2023-06-13,S004,P0015,Electronics,East,69,40,184,39.59,48.54,5,Snowy,0,44.69,Summer,,
2023-06-13,S004,P0016,Clothing,East,196,80,180,73.95,86.11,0,Rainy,0,82.51,Summer,,
2023-06-13,S004,P0017,Toys,South,399,261,61,255.32,90.11,5,Cloudy,0,90.12,Autumn,,
2023-06-13,S004,P0018,Groceries,South,359,296,23,292.36,56.55,10,Sunny,1,60.45,Autumn,,
2023-06-13,S004,P0019,Clothing,South,79,78,95,96.53,56.86,0,Cloudy,0,58.36,Autumn,,
2023-06-13,S004,P0020,Toys,South,356,347,101,359.43,12.56,10,Rainy,0,10.74,Spring,,
2023-06-13,S005,P0001,Clothing,West,68,63,137,68.28,19.35,20,Cloudy,0,24.2,Summer,,
2023-06-13,S005,P0002,Clothing,West,463,426,159,437.69,42.55,15,Sunny,0,41.2,Autumn,,
2023-06-13,S005,P0003,Groceries,North,325,22,172,14.34,30.68,20,Cloudy,1,31.39,Spring,,
2023-06-13,S005,P0004,Furniture,North,68,62,169,75.27,41.71,0,Sunny,1,43.26,Autumn,,
2023-06-13,S005,P0005,Clothing,North,302,160,100,157.45,32.09,10,Snowy,0,27.81,Autumn,,
2023-06-13,S005,P0006,Furniture,West,364,221,194,211.19,22.55,15,Cloudy,1,20.83,Summer,,
2023-06-13,S005,P0007,Groceries,North,297,5,144,23.66,33.43,15,Snowy,1,35.44,Summer,,
2023-06-13,S005,P0008,Clothing,West,237,80,175,88.41,10.97,20,Sunny,0,13.25,Autumn,,
2023-06-13,S005,P0009,Groceries,East,385,168,94,162.93,54.42,10,Cloudy,0,56.57,Summer,,
2023-06-13,S005,P0010,Toys,South,449,56,167,51.49,70.02,5,Sunny,1,71.52,Summer,,
2023-06-13,S005,P0011,Electronics,East,210,6,60,-2.12,89.53,5,Rainy,0,91.45,Winter,,
2023-06-13,S005,P0012,Electronics,East,437,328,98,322.46,41.22,15,Rainy,1,37.61,Spring,,
2023-06-13,S005,P0013,Toys,North,203,51,85,49.78,45.4,20,Rainy,0,43.28,Autumn,,
2023-06-13,S005,P0014,Groceries,North,397,379,38,383.95,32.91,20,Cloudy,1,35.68,Winter,,
2023-06-13,S005,P0015,Furniture,East,482,350,146,363.16,63.13,10,Sunny,1,59.53,Autumn,,
2023-06-13,S005,P0016,Electronics,North,313,27,91,24.3,95.69,20,Cloudy,1,100.02,Spring,,
2023-06-13,S005,P0017,Toys,North,142,68,134,64.35,51.2,5,Rainy,1,49.16,Autumn,,
2023-06-13,S005,P0018,Electronics,East,420,184,81,188.5,86.55,15,Snowy,0,82.5,Spring,,
2023-06-13,S005,P0019,Electronics,South,185,161,62,178.92,72.85,10,Rainy,1,76.37,Winter,,
2023-06-13,S005,P0020,Groceries,West,204,39,89,29.09,57.41,15,Cloudy,0,54.51,Spring,,
2023-06-14,S001,P0001,Electronics,West,284,281,90,282.22,54.41,5,Cloudy,1,54.35,Winter,,
2023-06-14,S001,P0002,Electronics,West,272,8,190,8.68,37.03,0,Cloudy,1,33.56,Winter,,
2023-06-14,S001,P0003,Electronics,North,200,139,46,130.23,16.77,5,Sunny,1,14.87,Spring,,
2023-06-14,S001,P0004,Toys,South,498,59,123,73.18,42.29,5,Rainy,0,39.08,Summer,,
2023-06-14,S001,P0005,Furniture,West,340,244,185,235.89,69.68,20,Sunny,1,71.6,Summer,,
2023-06-14,S001,P0006,Clothing,East,385,32,66,27.91,19.44,15,Sunny,0,19.95,Summer,,
2023-06-14,S001,P0007,Toys,West,62,18,107,31.47,46.07,15,Cloudy,1,44.47,Spring,,
2023-06-14,S001,P0008,Electronics,North,124,90,67,102.22,95.08,15,Rainy,0,96.16,Summer,,
2023-06-14,S001,P0009,Toys,South,129,109,179,104.15,21.88,0,Snowy,0,18.25,Spring,,
2023-06-14,S001,P0010,Toys,West,80,69,92,59.25,55.85,0,Snowy,1,57.17,Autumn,,
2023-06-14,S001,P0011,Groceries,North,496,0,30,15.66,14.1,15,Snowy,1,18.72,Autumn,,
2023-06-14,S001,P0012,Groceries,North,125,114,51,107.74,55.96,15,Sunny,1,58.19,Summer,,
2023-06-14,S001,P0013,Electronics,West,103,31,56,44.6,23.13,0,Sunny,0,21.95,Autumn,,
2023-06-14,S001,P0014,Toys,North,434,417,180,411.15,24.31,20,Snowy,0,24.54,Summer,,
2023-06-14,S001,P0015,Groceries,South,74,16,39,14.15,55.1,20,Sunny,0,56.71,Summer,,
2023-06-14,S001,P0016,Clothing,North,339,113,124,124.33,39.12,5,Sunny,0,42.49,Summer,,
2023-06-14,S001,P0017,Groceries,West,344,302,75,302.49,97.05,15,Rainy,1,101.85,Summer,,
2023-06-14,S001,P0018,Toys,West,233,138,106,128.69,47.08,15,Snowy,1,43.81,Spring,,
2023-06-14,S001,P0019,Electronics,North,396,261,75,263.62,96.32,0,Cloudy,0,93.22,Spring,,
2023-06-14,S001,P0020,Clothing,North,124,3,200,6.6,27.47,10,Sunny,0,26.82,Winter,,
2023-06-14,S002,P0001,Groceries,South,228,104,102,105.97,62.94,15,Sunny,1,61.06,Winter,,
2023-06-14,S002,P0002,Electronics,South,282,59,146,59.47,84.16,15,Sunny,1,82.88,Spring,,
2023-06-14,S002,P0003,Groceries,West,153,103,190,122.07,13.37,10,Sunny,1,16.73,Autumn,,
2023-06-14,S002,P0004,Furniture,East,322,188,154,207.69,92.6,15,Snowy,0,96.37,Spring,,
2023-06-14,S002,P0005,Groceries,East,446,75,23,80.61,85.73,10,Sunny,1,84.43,Summer,,
2023-06-14,S002,P0006,Clothing,North,371,317,97,310.22,93.83,15,Cloudy,0,90.41,Spring,,
2023-06-14,S002,P0007,Clothing,West,120,62,51,73.09,21.14,0,Sunny,0,17.66,Summer,,
2023-06-14,S002,P0008,Electronics,East,126,25,110,31.7,25.93,15,Snowy,1,21.97,Winter,,
2023-06-14,S002,P0009,Clothing,North,485,64,108,77.5,20.43,5,Snowy,0,24.24,Winter,,
2023-06-14,S002,P0010,Furniture,West,290,163,160,168.23,48.83,0,Cloudy,1,51.49,Winter,,
2023-06-14,S002,P0011,Furniture,West,301,174,194,181.44,47.3,10,Rainy,1,47.4,Summer,,
2023-06-14,S002,P0012,Electronics,North,490,483,57,479.12,91.57,15,Snowy,0,95.58,Summer,,
2023-06-14,S002,P0013,Furniture,East,56,22,74,37.76,79.22,5,Rainy,0,80.04,Summer,,
2023-06-14,S002,P0014,Groceries,South,89,74,138,70.81,43.98,20,Rainy,0,48.2,Summer,,
2023-06-14,S002,P0015,Furniture,East,284,140,67,140.08,27.59,10,Sunny,1,32.02,Spring,,
2023-06-14,S002,P0016,Electronics,West,119,110,138,102.29,75.42,10,Cloudy,1,75.81,Summer,,
2023-06-14,S002,P0017,Furniture,South,345,73,47,85.04,12.47,15,Sunny,1,12.97,Winter,,
2023-06-14,S002,P0018,Toys,West,64,64,181,66.03,98.49,5,Sunny,1,101.55,Summer,,
2023-06-14,S002,P0019,Clothing,North,319,47,180,47.77,99.16,5,Cloudy,1,95.61,Autumn,,
2023-06-14,S002,P0020,Toys,North,248,134,82,148.96,83.65,5,Rainy,0,87.15,Winter,,
2023-06-14,S003,P0001,Toys,West,323,182,71,194.89,13.44,0,Cloudy,1,10.29,Autumn,,
2023-06-14,S003,P0002,Groceries,South,324,238,131,242.74,45.15,15,Rainy,0,42.78,Winter,,
2023-06-14,S003,P0003,Furniture,North,106,77,87,67.58,85.72,10,Snowy,0,88.58,Spring,,
2023-06-14,S003,P0004,Clothing,West,55,47,34,58.47,58.85,0,Snowy,1,61.6,Autumn,,
2023-06-14,S003,P0005,Toys,East,159,134,196,145.81,50.44,10,Snowy,1,51.26,Autumn,,
2023-06-14,S003,P0006,Groceries,North,396,103,33,118.96,52.0,0,Rainy,1,53.17,Autumn,,
2023-06-14,S003,P0007,Electronics,East,100,56,163,55.49,49.27,20,Sunny,0,52.7,Summer,,
2023-06-14,S003,P0008,Electronics,North,296,106,22,113.18,52.89,20,Snowy,0,51.36,Autumn,,
2023-06-14,S003,P0009,Furniture,East,125,21,172,17.54,50.3,15,Rainy,0,48.76,Autumn,,
2023-06-14,S003,P0010,Clothing,West,448,429,183,440.51,17.49,15,Snowy,0,18.43,Spring,,
2023-06-14,S003,P0011,Electronics,East,96,37,87,56.62,32.45,0,Snowy,0,37.41,Winter,,
2023-06-14,S003,P0012,Clothing,West,452,9,103,20.29,82.29,20,Sunny,0,79.32,Spring,,
2023-06-14,S003,P0013,Electronics,North,81,7,88,22.43,92.85,0,Cloudy,1,93.14,Spring,,
2023-06-14,S003,P0014,Groceries,South,389,201,37,191.84,71.94,10,Snowy,1,75.37,Winter,,
2023-06-14,S003,P0015,Toys,West,118,31,184,23.43,76.86,20,Cloudy,0,74.16,Autumn,,
2023-06-14,S003,P0016,Electronics,West,132,123,92,141.88,92.91,5,Sunny,0,89.82,Winter,,
2023-06-14,S003,P0017,Furniture,East,146,93,158,91.85,31.95,5,Cloudy,1,32.89,Autumn,,
2023-06-14,S003,P0018,Clothing,East,487,385,63,377.86,62.63,20,Cloudy,0,62.29,Spring,,
2023-06-14,S003,P0019,Furniture,East,165,118,36,132.41,68.6,0,Snowy,0,67.68,Summer,,
2023-06-14,S003,P0020,Furniture,South,191,168,105,160.98,73.4,15,Rainy,1,73.18,Autumn,,
2023-06-14,S004,P0001,Clothing,West,177,78,132,96.13,45.67,20,Rainy,1,47.58,Winter,,
2023-06-14,S004,P0002,Clothing,East,469,433,28,432.69,60.21,15,Sunny,1,59.49,Spring,,
2023-06-14,S004,P0003,Groceries,West,383,50,66,63.32,27.93,0,Sunny,1,30.35,Winter,,
2023-06-14,S004,P0004,Groceries,East,107,66,123,75.15,25.54,15,Cloudy,1,21.05,Autumn,,
2023-06-14,S004,P0005,Furniture,North,221,129,109,127.36,34.74,20,Cloudy,1,36.94,Winter,,
2023-06-14,S004,P0006,Electronics,South,349,136,68,152.72,49.36,10,Rainy,0,47.77,Spring,,
2023-06-14,S004,P0007,Furniture,West,290,21,107,23.7,95.86,0,Cloudy,0,98.95,Winter,,
2023-06-14,S004,P0008,Clothing,East,157,96,43,93.8,98.24,20,Sunny,0,99.77,Spring,,
2023-06-14,S004,P0009,Groceries,East,118,91,90,94.51,77.92,20,Rainy,0,80.07,Spring,,
2023-06-14,S004,P0010,Furniture,South,402,158,180,166.35,72.79,20,Rainy,0,69.65,Winter,,
2023-06-14,S004,P0011,Electronics,East,362,319,127,318.23,20.11,0,Sunny,1,23.71,Summer,,
2023-06-14,S004,P0012,Toys,East,121,52,148,42.3,47.57,5,Rainy,1,45.49,Summer,,
2023-06-14,S004,P0013,Electronics,West,418,157,198,160.49,74.35,15,Sunny,1,78.69,Summer,,
2023-06-14,S004,P0014,Furniture,East,219,99,189,114.1,74.52,10,Sunny,0,73.29,Winter,,
2023-06-14,S004,P0015,Clothing,West,151,139,123,145.37,80.45,5,Sunny,1,82.44,Summer,,
2023-06-14,S004,P0016,Clothing,West,314,239,67,229.17,35.54,0,Rainy,0,38.81,Autumn,,
2023-06-14,S004,P0017,Electronics,East,251,168,73,171.03,61.99,0,Cloudy,0,62.24,Winter,,
2023-06-14,S004,P0018,Toys,South,184,20,144,26.19,65.32,5,Snowy,0,69.71,Summer,,
2023-06-14,S004,P0019,Electronics,South,81,22,30,21.67,24.99,15,Rainy,0,23.37,Autumn,,
2023-06-14,S004,P0020,Electronics,West,412,129,179,148.85,16.3,20,Rainy,0,16.04,Summer,,
2023-06-14,S005,P0001,Furniture,West,62,47,81,58.68,79.68,10,Snowy,0,83.65,Winter,,
2023-06-14,S005,P0002,Clothing,South,494,448,106,444.11,75.02,10,Sunny,0,75.13,Autumn,,
2023-06-14,S005,P0003,Furniture,South,207,75,74,84.46,72.91,15,Rainy,0,73.62,Summer,,
2023-06-14,S005,P0004,Furniture,South,245,54,88,48.85,40.62,0,Cloudy,1,38.37,Winter,,
2023-06-14,S005,P0005,Toys,North,476,99,53,106.86,74.97,20,Snowy,1,75.12,Spring,,
2023-06-14,S005,P0006,Furniture,North,290,232,27,247.96,32.9,5,Cloudy,1,33.5,Spring,,
2023-06-14,S005,P0007,Furniture,West,220,82,156,92.2,83.98,15,Snowy,1,86.77,Spring,,
2023-06-14,S005,P0008,Groceries,West,465,116,108,131.74,67.29,10,Cloudy,0,63.11,Spring,,
2023-06-14,S005,P0009,Electronics,South,230,86,154,100.6,42.72,0,Cloudy,0,41.99,Spring,,
2023-06-14,S005,P0010,Electronics,North,193,161,177,178.15,14.12,10,Sunny,1,13.39,Winter,,
2023-06-14,S005,P0011,Electronics,West,194,194,183,205.89,39.32,15,Rainy,0,43.93,Autumn,,
2023-06-14,S005,P0012,Furniture,West,127,7,183,18.16,31.75,0,Rainy,1,35.82,Summer,,
2023-06-14,S005,P0013,Toys,South,443,8,117,0.43,48.47,15,Cloudy,1,49.76,Spring,,
2023-06-14,S005,P0014,Furniture,South,241,130,122,135.43,82.84,15,Sunny,1,86.15,Spring,,
2023-06-14,S005,P0015,Toys,East,393,334,82,333.76,99.27,20,Rainy,1,96.64,Spring,,
2023-06-14,S005,P0016,Toys,South,178,48,102,43.48,84.36,20,Rainy,0,83.67,Winter,,
2023-06-14,S005,P0017,Toys,North,362,346,31,336.07,17.04,0,Cloudy,0,18.54,Winter,,
2023-06-14,S005,P0018,Toys,West,104,24,192,21.63,20.68,5,Sunny,1,16.17,Autumn,,
2023-06-14,S005,P0019,Electronics,South,468,386,130,395.4,54.41,20,Snowy,1,58.66,Winter,,
2023-06-14,S005,P0020,Electronics,West,452,389,138,383.8,81.68,0,Sunny,0,79.65,Autumn,,
2023-06-15,S001,P0001,Groceries,West,227,67,128,86.99,35.35,0,Snowy,0,32.11,Autumn,,
2023-06-15,S001,P0002,Toys,West,201,110,196,107.32,64.06,20,Sunny,1,59.71,Winter,,
2023-06-15,S001,P0003,Clothing,South,380,121,72,125.74,46.13,0,Snowy,1,42.76,Spring,,
2023-06-15,S001,P0004,Clothing,South,239,21,42,21.84,57.33,0,Cloudy,0,58.08,Summer,,
2023-06-15,S001,P0005,Groceries,West,85,54,35,67.21,73.33,0,Rainy,0,75.63,Spring,,
2023-06-15,S001,P0006,Clothing,West,192,140,84,147.83,14.04,15,Cloudy,0,14.51,Spring,,
2023-06-15,S001,P0007,Furniture,North,219,5,91,14.5,61.48,5,Rainy,0,64.86,Spring,,
2023-06-15,S001,P0008,Toys,South,371,0,102,-6.39,39.39,10,Snowy,1,37.13,Winter,,
2023-06-15,S001,P0009,Furniture,East,300,187,50,189.72,66.14,0,Snowy,1,62.86,Spring,,
2023-06-15,S001,P0010,Electronics,North,392,318,71,314.51,62.74,0,Snowy,0,67.1,Winter,,
2023-06-15,S001,P0011,Clothing,East,214,61,45,70.37,47.59,20,Rainy,1,48.55,Summer,,
2023-06-15,S001,P0012,Electronics,South,163,24,107,40.09,81.11,20,Sunny,1,77.79,Autumn,,
2023-06-15,S001,P0013,Groceries,East,124,105,140,103.99,88.89,20,Snowy,0,93.7,Autumn,,
2023-06-15,S001,P0014,Electronics,South,396,112,180,129.67,76.61,5,Cloudy,1,80.43,Autumn,,
2023-06-15,S001,P0015,Furniture,South,181,181,119,179.84,22.18,15,Rainy,0,25.03,Spring,,
2023-06-15,S001,P0016,Toys,South,176,148,158,147.94,61.14,20,Cloudy,1,61.15,Summer,,
2023-06-15,S001,P0017,Furniture,East,393,49,166,43.04,10.23,15,Cloudy,0,10.07,Summer,,
2023-06-15,S001,P0018,Toys,West,394,204,103,199.28,92.0,20,Snowy,0,96.94,Summer,,
2023-06-15,S001,P0019,Clothing,South,141,13,163,18.42,27.63,15,Sunny,0,29.77,Winter,,
2023-06-15,S001,P0020,Toys,West,314,191,109,205.15,65.55,5,Cloudy,1,69.52,Autumn,,
2023-06-15,S002,P0001,Furniture,East,414,376,56,366.89,38.29,20,Snowy,0,40.54,Spring,,
2023-06-15,S002,P0002,Furniture,East,387,235,137,246.1,86.98,0,Rainy,1,88.79,Winter,,
2023-06-15,S002,P0003,Groceries,South,228,206,176,201.09,57.13,15,Sunny,0,52.9,Autumn,,
2023-06-15,S002,P0004,Toys,East,343,209,64,223.68,71.43,10,Snowy,0,75.89,Spring,,
2023-06-15,S002,P0005,Groceries,East,444,76,113,67.61,35.79,5,Sunny,1,32.78,Summer,,
2023-06-15,S002,P0006,Groceries,West,491,274,178,283.78,30.0,0,Cloudy,1,26.93,Autumn,,
2023-06-15,S002,P0007,Furniture,East,437,91,44,104.5,31.98,0,Sunny,1,28.56,Summer,,
2023-06-15,S002,P0008,Electronics,East,254,5,152,24.72,71.6,10,Rainy,0,67.43,Spring,,
2023-06-15,S002,P0009,Clothing,North,177,153,179,152.04,34.49,15,Sunny,1,31.55,Summer,,
2023-06-15,S002,P0010,Toys,East,65,58,193,49.25,86.46,0,Snowy,1,91.3,Autumn,,
2023-06-15,S002,P0011,Groceries,West,451,24,169,26.47,55.08,20,Sunny,0,56.01,Autumn,,
2023-06-15,S002,P0012,Toys,East,296,294,157,310.36,95.71,15,Rainy,0,99.92,Winter,,
2023-06-15,S002,P0013,Groceries,South,450,184,141,197.42,35.36,20,Cloudy,0,39.93,Autumn,,
2023-06-15,S002,P0014,Electronics,South,115,11,100,20.79,63.44,15,Cloudy,1,63.84,Spring,,
2023-06-15,S002,P0015,Groceries,North,145,38,28,43.05,85.36,20,Snowy,0,85.27,Autumn,,
2023-06-15,S002,P0016,Clothing,West,390,50,22,52.62,74.7,0,Rainy,1,70.8,Spring,,
2023-06-15,S002,P0017,Furniture,East,162,33,182,28.83,73.59,0,Sunny,1,71.26,Summer,,
2023-06-15,S002,P0018,Electronics,North,319,15,196,20.22,83.42,20,Cloudy,0,81.72,Summer,,
2023-06-15,S002,P0019,Toys,South,64,63,83,69.18,93.85,10,Snowy,0,96.59,Winter,,
2023-06-15,S002,P0020,Toys,South,203,135,69,127.76,80.25,10,Cloudy,0,76.49,Spring,,
2023-06-15,S003,P0001,Furniture,South,472,469,50,475.48,69.52,15,Rainy,0,72.18,Spring,,
2023-06-15,S003,P0002,Clothing,North,190,83,80,97.69,88.74,10,Snowy,1,84.43,Autumn,,
2023-06-15,S003,P0003,Electronics,South,64,31,192,23.69,69.53,20,Sunny,0,69.49,Autumn,,
2023-06-15,S003,P0004,Clothing,North,330,15,179,27.45,11.06,20,Sunny,1,13.23,Spring,,
2023-06-15,S003,P0005,Furniture,North,257,63,156,72.38,57.47,15,Rainy,0,62.28,Summer,,
2023-06-15,S003,P0006,Toys,West,273,100,98,94.07,42.97,10,Sunny,1,40.37,Autumn,,
2023-06-15,S003,P0007,Furniture,South,378,41,104,31.7,39.24,15,Rainy,0,35.72,Winter,,
2023-06-15,S003,P0008,Clothing,North,204,133,33,140.28,60.96,0,Rainy,0,58.74,Summer,,
2023-06-15,S003,P0009,Electronics,South,473,203,180,194.49,14.77,10,Rainy,1,16.9,Autumn,,
2023-06-15,S003,P0010,Groceries,North,346,86,105,104.32,68.75,5,Rainy,0,71.85,Spring,,
2023-06-15,S003,P0011,Clothing,South,190,87,51,83.97,93.16,5,Snowy,1,93.33,Summer,,
2023-06-15,S003,P0012,Toys,North,358,109,126,105.71,27.21,5,Rainy,1,26.24,Autumn,,
2023-06-15,S003,P0013,Electronics,East,454,33,110,37.0,39.67,20,Cloudy,1,41.75,Winter,,
2023-06-15,S003,P0014,Toys,West,109,73,138,68.52,35.7,15,Snowy,0,39.79,Autumn,,
2023-06-15,S003,P0015,Toys,East,389,204,182,206.37,87.11,5,Cloudy,1,88.38,Autumn,,
2023-06-15,S003,P0016,Clothing,North,309,208,119,226.1,35.48,20,Sunny,0,40.13,Winter,,
2023-06-15,S003,P0017,Groceries,East,286,252,66,268.64,85.34,20,Cloudy,0,84.4,Spring,,
2023-06-15,S003,P0018,Furniture,East,365,138,88,132.37,83.54,20,Cloudy,0,84.34,Summer,,
2023-06-15,S003,P0019,Groceries,South,380,233,162,228.24,20.28,0,Sunny,0,20.81,Autumn,,
2023-06-15,S003,P0020,Furniture,West,357,353,21,345.7,99.09,0,Cloudy,1,96.58,Summer,,
2023-06-15,S004,P0001,Toys,North,384,137,124,132.4,29.87,15,Cloudy,1,33.23,Summer,,
2023-06-15,S004,P0002,Groceries,East,300,112,130,111.99,63.55,20,Sunny,0,66.3,Spring,,
2023-06-15,S004,P0003,Clothing,East,399,340,43,334.0,42.11,0,Cloudy,0,45.89,Autumn,,
2023-06-15,S004,P0004,Electronics,South,261,82,198,90.07,51.43,5,Rainy,0,51.33,Autumn,,
2023-06-15,S004,P0005,Furniture,West,146,123,185,126.29,81.4,20,Cloudy,0,82.09,Spring,,
2023-06-15,S004,P0006,Clothing,West,435,175,113,165.88,70.65,0,Sunny,0,70.37,Spring,,
2023-06-15,S004,P0007,Toys,West,380,151,166,165.82,72.1,0,Sunny,1,71.83,Winter,,
2023-06-15,S004,P0008,Electronics,North,242,173,58,169.62,58.33,15,Sunny,1,62.25,Summer,,
2023-06-15,S004,P0009,Groceries,North,375,24,95,34.78,84.54,10,Rainy,0,85.96,Spring,,
2023-06-15,S004,P0010,Toys,East,375,166,189,171.07,89.88,10,Snowy,1,86.28,Autumn,,
2023-06-15,S004,P0011,Clothing,North,309,269,173,276.72,49.02,10,Rainy,1,50.79,Summer,,
2023-06-15,S004,P0012,Groceries,West,318,161,140,165.74,36.53,0,Sunny,1,40.69,Spring,,
2023-06-15,S004,P0013,Clothing,South,467,65,102,56.07,56.52,10,Rainy,0,59.92,Spring,,
2023-06-15,S004,P0014,Clothing,East,433,235,92,246.75,93.09,15,Snowy,0,93.24,Summer,,
2023-06-15,S004,P0015,Electronics,East,197,85,149,86.24,21.89,0,Snowy,1,20.14,Spring,,
2023-06-15,S004,P0016,Clothing,North,124,79,29,78.69,69.87,0,Snowy,0,71.17,Summer,,
2023-06-15,S004,P0017,Electronics,South,469,75,28,73.64,82.34,5,Cloudy,0,84.97,Autumn,,
2023-06-15,S004,P0018,Clothing,North,205,46,44,60.36,90.87,0,Rainy,1,90.17,Summer,,
2023-06-15,S004,P0019,Toys,North,70,55,127,46.58,50.1,0,Rainy,0,54.49,Summer,,
2023-06-15,S004,P0020,Groceries,North,460,51,166,47.79,39.53,20,Snowy,0,40.59,Summer,,
2023-06-15,S005,P0001,Electronics,South,478,432,114,436.14,40.9,20,Rainy,0,40.35,Winter,,
2023-06-15,S005,P0002,Groceries,North,439,411,110,406.93,95.69,5,Cloudy,0,99.48,Summer,,
2023-06-15,S005,P0003,Groceries,West,150,22,47,27.43,80.51,0,Rainy,0,83.28,Summer,,
2023-06-15,S005,P0004,Clothing,South,397,198,57,214.63,27.66,5,Snowy,1,26.09,Autumn,,
2023-06-15,S005,P0005,Clothing,West,410,405,161,404.66,63.02,15,Rainy,1,59.27,Spring,,
2023-06-15,S005,P0006,Electronics,West,317,160,63,169.29,83.64,15,Rainy,1,81.2,Winter,,
2023-06-15,S005,P0007,Toys,East,417,29,48,36.79,21.32,20,Sunny,0,18.11,Winter,,
2023-06-15,S005,P0008,Clothing,East,460,408,122,402.06,67.34,5,Snowy,0,68.19,Winter,,
2023-06-15,S005,P0009,Clothing,West,143,103,54,120.58,55.59,15,Sunny,1,54.36,Autumn,,
2023-06-15,S005,P0010,Furniture,South,305,215,56,208.11,88.67,5,Sunny,0,83.81,Spring,,
2023-06-15,S005,P0011,Groceries,South,314,184,109,196.5,51.31,5,Cloudy,0,55.36,Spring,,
2023-06-15,S005,P0012,Clothing,South,278,111,193,108.28,30.48,5,Cloudy,0,29.6,Winter,,
2023-06-15,S005,P0013,Groceries,West,127,100,78,112.46,81.87,10,Rainy,0,86.17,Winter,,
2023-06-15,S005,P0014,Furniture,East,467,123,65,130.71,25.47,20,Cloudy,0,23.94,Autumn,,
2023-06-15,S005,P0015,Clothing,West,473,404,23,399.05,21.57,0,Snowy,1,22.22,Autumn,,
